country,iso3c,region,income,year,gdp_capita,lifeexpectancy,resdevelop_gdp,govtspendeducation_gdp,pubspendhealth_gdp,unemployment,giniindex,literacy_rate,childmortality,mn_yrs_school
Colombia,COL,Latin America & Caribbean,Upper middle income,1985,3751.14974663861,67.588,NA,2.71527004241943,NA,NA,NA,NA,42.7,5.51
Colombia,COL,Latin America & Caribbean,Upper middle income,1986,3887.6543083566,67.789,NA,NA,NA,NA,NA,NA,40.7,5.604
Colombia,COL,Latin America & Caribbean,Upper middle income,1987,4013.52856048481,67.938,NA,NA,NA,NA,NA,NA,39,5.698
Colombia,COL,Latin America & Caribbean,Upper middle income,1988,4093.99253683985,68.06,NA,NA,NA,NA,NA,NA,37.6,5.792
Colombia,COL,Latin America & Caribbean,Upper middle income,1989,4152.19281108306,68.171,NA,2.70525002479553,NA,NA,NA,NA,36.3,5.886
Colombia,COL,Latin America & Caribbean,Upper middle income,1990,4319.93045040905,68.292,NA,NA,NA,NA,NA,NA,35.1,5.98
Colombia,COL,Latin America & Caribbean,Upper middle income,1991,4336.66268395616,68.443,NA,NA,NA,10.1199998855591,NA,NA,34.1,6.0680000000000005
Colombia,COL,Latin America & Caribbean,Upper middle income,1992,4472.68627561982,68.63,NA,NA,NA,9.4399995803833,51.5,NA,33,6.156000000000001
Colombia,COL,Latin America & Caribbean,Upper middle income,1993,4497.98234276017,68.857,NA,NA,NA,7.80000019073486,NA,91.0630874633789,31.9,6.244
Colombia,COL,Latin America & Caribbean,Upper middle income,1994,4679.24177631885,69.125,NA,NA,NA,8.25,NA,NA,30.8,6.332
Colombia,COL,Latin America & Caribbean,Upper middle income,1995,4841.36713468951,69.428,NA,NA,NA,8.72000026702881,NA,NA,29.7,6.42
Colombia,COL,Latin America & Caribbean,Upper middle income,1996,4862.06805227931,69.756,0.29837,NA,NA,11.8100004196167,56.9,91.207160949707,28.7,6.506
Colombia,COL,Latin America & Caribbean,Upper middle income,1997,4951.24642069829,70.09,0.273,NA,NA,12.1400003433228,NA,NA,27.7,6.592
Colombia,COL,Latin America & Caribbean,Upper middle income,1998,4904.74819030427,70.416,NA,3.92644000053406,NA,15,NA,NA,26.7,6.678
Colombia,COL,Latin America & Caribbean,Upper middle income,1999,4629.49803179899,70.727,NA,4.44080018997192,NA,20.0599994659424,58.7,NA,25.8,6.763999999999999
Colombia,COL,Latin America & Caribbean,Upper middle income,2000,4764.16774696836,71.019,0.1297,3.5112099647522,NA,20.5200004577637,58.7,NA,25,6.85
Colombia,COL,Latin America & Caribbean,Upper middle income,2001,4774.97560873689,71.293,0.13174,3.70867991447449,NA,15.039999961853,57.2,NA,24.3,6.936
Colombia,COL,Latin America & Caribbean,Upper middle income,2002,4825.83199861245,71.556,0.13962,4.26812982559204,NA,15.6300001144409,55.8,NA,23.6,7.022
Colombia,COL,Latin America & Caribbean,Upper middle income,2003,4945.95797016574,71.813,0.15621,4.32513999938965,NA,14.1899995803833,53.4,NA,22.9,7.108
Colombia,COL,Latin America & Caribbean,Upper middle income,2004,5139.97662586373,72.062,0.15342,4.07934999465942,NA,13.7200002670288,54.8,92.8037796020508,22.3,7.194
Colombia,COL,Latin America & Caribbean,Upper middle income,2005,5312.08235162603,72.303,0.14995,3.9950098991394,NA,11.8699998855591,53.7,92.8486633300781,21.6,7.28
Colombia,COL,Latin America & Caribbean,Upper middle income,2006,5596.73474127545,72.532,0.14857,3.89332008361816,NA,12.6999998092651,NA,92.2996826171875,21,7.36
Colombia,COL,Latin America & Caribbean,Upper middle income,2007,5910.29238015612,72.749,0.17704,4.05870008468628,NA,11.1999998092651,NA,92.6517868041992,20.4,7.44
Colombia,COL,Latin America & Caribbean,Upper middle income,2008,6048.09453118061,72.952,0.19289,3.90980005264282,NA,11.2700004577637,55.4,93.3781814575195,19.8,7.52
Colombia,COL,Latin America & Caribbean,Upper middle income,2009,6078.31545521681,73.143,0.18956,4.74742984771729,NA,12.0699996948242,54.5,93.2446899414063,19.1,7.6
Colombia,COL,Latin America & Caribbean,Upper middle income,2010,6250.65504429614,73.325,0.18933,4.82615995407104,NA,10.8800001144409,54.8,93.3723297119141,18.5,7.68
Colombia,COL,Latin America & Caribbean,Upper middle income,2011,6592.40232457227,73.5,0.20294,4.45980978012085,NA,10.1899995803833,53.6,93.5805282592773,18,7.778
Colombia,COL,Latin America & Caribbean,Upper middle income,2012,6789.52550137085,73.673,0.21867,4.38531017303467,NA,9.8100004196167,52.9,NA,17.4,7.8759999999999994
Colombia,COL,Latin America & Caribbean,Upper middle income,2013,7051.04027048529,73.847,0.27318,4.90324020385742,NA,9.1899995803833,52.9,NA,16.8,7.974
Colombia,COL,Latin America & Caribbean,Upper middle income,2014,7291.69186757615,74.022,0.25053,4.66516017913818,NA,8.52999973297119,52.8,94.1862487792969,16.2,8.072
Colombia,COL,Latin America & Caribbean,Upper middle income,2015,7446.18240080804,74.2,0.24177,4.50048017501831,NA,8.23999977111816,51.1,94.2450485229492,15.7,8.17
Colombia,COL,Latin America & Caribbean,Upper middle income,2016,7531.98257835885,74.381,NA,4.48296022415161,NA,8.35000038146973,50.8,NA,15.2,NA
Comoros,COM,Sub-Saharan Africa,Low income,1980,873.145313975133,50.615,NA,NA,NA,NA,NA,47.9192314147949,174.2,1.88
Comoros,COM,Sub-Saharan Africa,Low income,1981,878.974460828903,51.265,NA,NA,NA,NA,NA,NA,168.4,2.01
Comoros,COM,Sub-Saharan Africa,Low income,1982,908.371928064311,51.925,NA,NA,NA,NA,NA,NA,162.8,2.1399999999999997
Comoros,COM,Sub-Saharan Africa,Low income,1983,926.242711122657,52.58,NA,NA,NA,NA,NA,NA,157.2,2.27
Comoros,COM,Sub-Saharan Africa,Low income,1984,938.158860189094,53.221,NA,NA,NA,NA,NA,NA,151.8,2.4
Comoros,COM,Sub-Saharan Africa,Low income,1985,932.89671323114,53.843,NA,NA,NA,NA,NA,NA,146.7,2.53
Comoros,COM,Sub-Saharan Africa,Low income,1986,923.234882003827,54.446,NA,NA,NA,NA,NA,NA,141.8,2.6559999999999997
Comoros,COM,Sub-Saharan Africa,Low income,1987,911.217185885458,55.033,NA,NA,NA,NA,NA,NA,137.3,2.782
Comoros,COM,Sub-Saharan Africa,Low income,1988,908.430772678975,55.605,NA,NA,NA,NA,NA,NA,133,2.908
Comoros,COM,Sub-Saharan Africa,Low income,1989,853.854631829311,56.154,NA,NA,NA,NA,NA,NA,128.9,3.0340000000000003
Comoros,COM,Sub-Saharan Africa,Low income,1990,871.249029467176,56.677,NA,NA,NA,NA,NA,NA,124.8,3.16
Comoros,COM,Sub-Saharan Africa,Low income,1991,800.364752208952,57.168,NA,NA,NA,4.75500011444092,NA,NA,120.9,3.29
Comoros,COM,Sub-Saharan Africa,Low income,1992,843.613796782855,57.623,NA,NA,NA,4.75099992752075,NA,NA,117.1,3.42
Comoros,COM,Sub-Saharan Africa,Low income,1993,844.164635433196,58.038,NA,NA,NA,4.74499988555908,NA,NA,113.5,3.5500000000000003
Comoros,COM,Sub-Saharan Africa,Low income,1994,777.128893757449,58.407,NA,NA,NA,4.73199987411499,NA,NA,110.4,3.68
Comoros,COM,Sub-Saharan Africa,Low income,1995,782.967729796268,58.722,NA,NA,2.8797862047,4.71799993515015,NA,NA,107.8,3.81
Comoros,COM,Sub-Saharan Africa,Low income,1996,751.923934702502,58.972,NA,NA,2.7139497015,4.70599985122681,NA,NA,105.6,3.952
Comoros,COM,Sub-Saharan Africa,Low income,1997,761.462178038835,59.16,NA,NA,2.5849255757,4.69099998474121,NA,NA,103.9,4.093999999999999
Comoros,COM,Sub-Saharan Africa,Low income,1998,751.129339025684,59.294,NA,3.78254008293152,2.1850361479,4.67600011825562,NA,NA,102.6,4.236
Comoros,COM,Sub-Saharan Africa,Low income,1999,746.092406923024,59.388,NA,NA,1.9644266506,4.65799999237061,NA,NA,101.7,4.378
Comoros,COM,Sub-Saharan Africa,Low income,2000,806.429473279958,59.46,NA,NA,1.5227230988,4.64200019836426,NA,68.4892272949219,101.1,4.52
Comoros,COM,Sub-Saharan Africa,Low income,2001,805.155528574441,59.529,NA,NA,1.0945667892,4.62599992752075,NA,NA,100.7,4.678
Comoros,COM,Sub-Saharan Africa,Low income,2002,804.211318375777,59.617,NA,3.88058996200562,1.6403418309,4.60799980163574,NA,NA,100.6,4.835999999999999
Comoros,COM,Sub-Saharan Africa,Low income,2003,801.798755795278,59.738,NA,NA,1.776820118,4.59000015258789,NA,NA,100.1,4.994
Comoros,COM,Sub-Saharan Africa,Low income,2004,798.010571542992,59.904,NA,NA,2.0421833135,4.57000017166138,55.9,NA,99.1,5.151999999999999
Comoros,COM,Sub-Saharan Africa,Low income,2005,801.333459920949,60.126,NA,NA,2.2349015828,4.53599977493286,NA,NA,97.4,5.31
Comoros,COM,Sub-Saharan Africa,Low income,2006,803.113047984265,60.407,NA,NA,2.5253866113,4.52600002288818,NA,NA,95.4,5.462
Comoros,COM,Sub-Saharan Africa,Low income,2007,790.367476900535,60.734,NA,NA,2.7879485015,4.50699996948242,NA,NA,93,5.614
Comoros,COM,Sub-Saharan Africa,Low income,2008,774.684921261099,61.094,NA,7.70988988876343,3.0536880711,4.4850001335144,NA,NA,90.5,5.766
Comoros,COM,Sub-Saharan Africa,Low income,2009,770.994711084065,61.475,NA,NA,1.6852687991,4.46099996566772,NA,NA,88,5.918
Comoros,COM,Sub-Saharan Africa,Low income,2010,769.174288260466,61.862,NA,NA,3.0324137416,4.43900012969971,NA,NA,85.3,6.07
Comoros,COM,Sub-Saharan Africa,Low income,2011,770.322758103471,62.24,NA,4.93278980255127,3.0404887425,4.42000007629395,NA,NA,82.7,6.258
Comoros,COM,Sub-Saharan Africa,Low income,2012,774.470989384469,62.596,NA,4.88998985290527,NA,4.39900016784668,NA,49.1961402893066,80.4,6.446
Comoros,COM,Sub-Saharan Africa,Low income,2013,782.516902123463,62.923,NA,4.29787015914917,NA,4.37799978256226,45.3,NA,77.9,6.634
Comoros,COM,Sub-Saharan Africa,Low income,2014,779.83982189107,63.216,NA,4.86493015289307,NA,4.36199998855591,NA,NA,75.5,6.822
Comoros,COM,Sub-Saharan Africa,Low income,2015,769.477377970679,63.473,NA,4.34444999694824,NA,4.34499979019165,NA,NA,73.2,7.01
Comoros,COM,Sub-Saharan Africa,Low income,2016,768.438960248231,63.701,NA,NA,NA,4.34700012207031,NA,NA,71.1,NA
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1960,1038.93254618397,41.098,NA,NA,NA,NA,NA,NA,NA,1.92
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1961,903.125768216795,41.312,NA,NA,NA,NA,NA,NA,NA,1.978
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1962,1067.05937923946,41.529,NA,NA,NA,NA,NA,NA,NA,2.036
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1963,1094.00646186339,41.755,NA,NA,NA,NA,NA,NA,NA,2.094
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1964,1039.40291030658,41.995,NA,NA,NA,NA,NA,NA,NA,2.152
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1965,1021.60854006846,42.257,NA,NA,NA,NA,NA,NA,NA,2.21
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1966,1060.78109246829,42.549,NA,NA,NA,NA,NA,NA,NA,2.282
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1967,1020.81586153774,42.868,NA,NA,NA,NA,NA,NA,NA,2.354
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1968,1034.91830832279,43.208,NA,NA,NA,NA,NA,NA,NA,2.4259999999999997
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1969,1099.73363604537,43.563,NA,NA,NA,NA,NA,NA,249.6,2.4979999999999998
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1970,1066.8285576624,43.915,NA,NA,NA,NA,NA,NA,246.3,2.57
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1971,1100.48242382784,44.247,NA,NA,NA,NA,NA,NA,243,2.6519999999999997
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1972,1073.06448155865,44.545,NA,NA,NA,NA,NA,NA,239.7,2.734
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1973,1129.93568164246,44.804,NA,NA,NA,NA,NA,NA,236.2,2.816
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1974,1134.36376347542,45.026,NA,NA,NA,NA,NA,NA,232.4,2.898
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1975,1048.60912939417,45.222,NA,NA,NA,NA,NA,NA,229,2.98
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1976,965.258481708442,45.41,NA,NA,NA,NA,NA,NA,225.4,3.074
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1977,944.986280313299,45.609,NA,NA,NA,NA,NA,NA,221.8,3.168
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1978,869.12855539395,45.833,NA,NA,NA,NA,NA,NA,218,3.262
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1979,848.810798438384,46.086,NA,NA,NA,NA,NA,NA,214.7,3.3560000000000003
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1980,844.549525658702,46.363,NA,2.26730990409851,NA,NA,NA,NA,211.4,3.45
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1981,842.598418259652,46.651,NA,2.53504991531372,NA,NA,NA,NA,208.2,3.552
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1982,818.22934099598,46.937,NA,2.79981994628906,NA,NA,NA,NA,205,3.654
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1983,809.695512163425,47.208,NA,1.29945003986359,NA,NA,NA,NA,202.3,3.7560000000000002
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1984,833.532976136105,47.461,NA,0.70414000749588,NA,NA,NA,NA,199.8,3.858
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1985,816.079700800722,47.705,NA,0.825699985027313,NA,NA,NA,NA,197.3,3.96
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1986,832.230299514395,47.955,NA,0.722500026226044,NA,NA,NA,NA,195.1,4.068
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1987,831.624373685778,48.221,NA,0.861199975013733,NA,NA,NA,NA,192.9,4.176
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1988,811.989310208064,48.502,NA,0.814840018749237,NA,NA,NA,NA,190.6,4.284
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1989,777.242874932734,48.787,NA,NA,NA,NA,NA,NA,188.5,4.392
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1990,702.082946489022,49.043,NA,NA,NA,NA,NA,NA,186.3,4.5
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1991,619.682741885398,49.225,NA,NA,NA,3.63299989700317,NA,NA,184.2,4.602
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1992,533.359883551535,49.311,NA,NA,NA,3.63499999046326,NA,NA,182.2,4.704
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1993,443.843661028138,49.302,NA,NA,NA,3.6340000629425,NA,NA,180.3,4.806
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1994,411.281788397032,49.22,NA,NA,NA,3.63700008392334,NA,NA,178.5,4.9079999999999995
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1995,400.997430343472,49.111,NA,NA,0.15146966239,3.65100002288818,NA,NA,176.5,5.01
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1996,385.992832951825,49.04,NA,NA,0.11302006438,3.6470000743866,NA,NA,174.4,5.098
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1997,355.504138372769,49.066,NA,NA,0.20486781803,3.64199995994568,NA,NA,171.8,5.186
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1998,341.84980024052,49.233,NA,NA,0.17818516102,3.64599990844727,NA,NA,168.6,5.274
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1999,319.707927434539,49.557,NA,NA,0.24769602029,3.64499998092651,NA,NA,165.2,5.362
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2000,290.167693511079,50.041,NA,NA,0.19817576298,3.64100003242493,NA,NA,161.3,5.45
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2001,276.337327313319,50.667,NA,NA,0.22857590766,3.65199995040894,NA,67.1729888916016,157,5.526
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2002,276.254892852224,51.385,NA,NA,0.2519967611,3.66499996185303,NA,NA,152.6,5.602
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2003,282.84260781724,52.144,NA,NA,1.1034203684,3.67400002479553,NA,NA,147.9,5.678
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2004,292.541949021298,52.917,0.268,NA,1.1359968625,3.67899990081787,42.2,NA,143.1,5.7540000000000004
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2005,300.75144530455,53.675,0.05799,NA,1.2519321877,3.6800000667572,NA,NA,138.3,5.83
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2006,306.718175854681,54.401,0.06114,NA,1.5213761574,3.68600010871887,NA,NA,133.6,5.906
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2007,315.458833638633,55.091,0.13913,NA,1.9763837135,3.69000005722046,NA,61.2055511474609,129,5.982
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2008,324.242087465433,55.743,0.08536,NA,3.4543163345,3.69300007820129,NA,NA,124.5,6.058
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2009,322.620489078956,56.35,0.07981,NA,3.8517243881,3.6949999332428,NA,NA,120.2,6.134
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2010,334.23173941161,56.907,NA,1.60243999958038,2.1204258539,3.69700002670288,NA,NA,116.1,6.21
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2011,345.481219768577,57.418,NA,NA,2.8839115019,3.70099997520447,NA,NA,112.1,6.284
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2012,357.816408160069,57.894,NA,NA,NA,3.70499992370605,42.1,75.0171890258789,108.3,6.358
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2013,375.444266267509,58.347,NA,2.24475002288818,NA,3.70700001716614,NA,NA,104.7,6.432
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2014,397.5820234409,58.782,NA,NA,NA,3.70799994468689,NA,NA,101,6.506
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2015,411.279136004484,59.205,NA,2.29096007347107,NA,3.70700001716614,NA,NA,97.6,6.58
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2016,407.563714233201,59.621,NA,NA,NA,3.69199991226196,NA,77.0426788330078,94.4,NA
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1960,1429.99797537875,48.602,NA,NA,NA,NA,NA,NA,183,1.51
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1961,1510.25819459907,49.25,NA,NA,NA,NA,NA,NA,179,1.62
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1962,1547.83496029404,49.863,NA,NA,NA,NA,NA,NA,175.2,1.73
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1963,1446.47787261155,50.437,NA,NA,NA,NA,NA,NA,171.2,1.84
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1964,1461.71234881061,50.97,NA,NA,NA,NA,NA,NA,167,1.9500000000000002
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1965,1474.62734696358,51.46,NA,NA,NA,NA,NA,NA,162.7,2.06
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1966,1454.05902234161,51.907,NA,NA,NA,NA,NA,NA,158.1,2.198
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1967,1444.12830693418,52.317,NA,NA,NA,NA,NA,NA,153.6,2.336
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1968,1511.09974030492,52.696,NA,NA,NA,NA,NA,NA,149.3,2.474
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1969,1579.01467872335,53.049,NA,NA,NA,NA,NA,NA,145.3,2.612
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1970,1630.60764688803,53.38,NA,5.7322998046875,NA,NA,NA,NA,141.4,2.75
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1971,1704.7783939068,53.691,NA,5.550950050354,NA,NA,NA,NA,137.6,2.912
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1972,1795.67900657621,53.987,NA,NA,NA,NA,NA,NA,133.6,3.074
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1973,1884.33892506939,54.27,NA,5.238450050354,NA,NA,NA,NA,130.2,3.2359999999999998
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1974,1971.46356487272,54.544,NA,NA,NA,NA,NA,NA,126.7,3.398
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1975,2060.64291403254,54.815,NA,7.74302005767822,NA,NA,NA,NA,123.3,3.56
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1976,2018.70809612203,55.087,NA,NA,NA,NA,NA,NA,120,3.738
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1977,1785.0190360966,55.361,NA,NA,NA,NA,NA,NA,116.8,3.9160000000000004
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1978,1844.32811384887,55.632,NA,8.41331005096436,NA,NA,NA,NA,113.7,4.094
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1979,1967.48493749267,55.895,NA,7.03813982009888,NA,NA,NA,NA,110.8,4.272
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1980,2248.05701540433,56.143,NA,6.35924005508423,NA,NA,NA,NA,107.6,4.45
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1981,2567.76336797954,56.372,NA,NA,NA,NA,NA,NA,104.7,4.618
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1982,3081.76605627229,56.571,NA,NA,NA,NA,NA,NA,102,4.7860000000000005
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1983,3168.04877258583,56.729,NA,NA,NA,NA,NA,NA,99,4.954
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1984,3292.42655308174,56.835,NA,NA,NA,NA,NA,NA,96.1,5.122
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1985,3162.20221954727,56.877,NA,NA,NA,NA,NA,NA,93.6,5.29
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1986,2864.09216020847,56.844,NA,NA,NA,NA,NA,NA,91.4,5.426
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1987,2791.56319089561,56.736,NA,NA,NA,NA,NA,NA,90,5.562
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1988,2764.41729516982,56.553,NA,NA,NA,NA,NA,NA,89.1,5.6979999999999995
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1989,2760.26450707898,56.295,NA,NA,NA,NA,NA,NA,89.2,5.834
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1990,2713.10128518113,55.954,NA,NA,NA,NA,NA,NA,90,5.97
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1991,2703.51900460959,55.521,NA,NA,NA,20.5230007171631,NA,NA,91.5,6.077999999999999
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1992,2699.57309744349,55.008,NA,NA,NA,20.4890003204346,NA,NA,93.6,6.186
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1993,2600.98947500236,54.438,NA,NA,NA,20.4150009155273,NA,NA,96.3,6.294
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1994,2391.31032635956,53.842,NA,6.37311983108521,NA,20.3400001525879,NA,NA,99.6,6.402
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1995,2418.4267474692,53.247,NA,4.91033983230591,1.8759423444,20.3139991760254,NA,NA,103.3,6.51
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1996,2452.13807482915,52.677,NA,NA,1.7216115512,20.2830009460449,NA,NA,107,6.59
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1997,2368.34013271847,52.164,NA,NA,1.9118363189,20.2089996337891,NA,NA,110.6,6.67
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1998,2387.56129766226,51.748,NA,4.06827020645142,2.218401852,20.1830005645752,NA,NA,113.4,6.75
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1999,2260.72982379138,51.473,NA,NA,1.7527648846,20.0830001831055,NA,NA,114.8,6.83
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2000,2364.6129178485,51.397,NA,NA,1.2225920644,20.0590000152588,NA,NA,114.3,6.91
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2001,2387.84863588437,51.577,NA,NA,1.3345324894,20.0109996795654,NA,NA,111.9,6.968
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2002,2430.28514505821,52.017,NA,3.20831990242004,1.2879591542,19.9680004119873,NA,NA,107.7,7.026
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2003,2383.35912325351,52.703,NA,2.8361599445343,1.3001791638,19.8859996795654,NA,NA,102,7.0840000000000005
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2004,2395.81962093508,53.608,NA,2.28813004493713,1.369675103,19.8360004425049,NA,NA,95.6,7.142
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2005,2503.31205460566,54.687,NA,1.83577001094818,1.4346085077,19.7999992370605,47.3,NA,88.7,7.2
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2006,2573.50988112391,55.881,NA,NA,1.4940327639,18.8209991455078,NA,NA,82.2,7.248
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2007,2447.511634057,57.115,NA,NA,1.5457641331,17.8139991760254,NA,NA,76.1,7.296
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2008,2496.50230803669,58.321,NA,NA,1.2385928728,16.878999710083,NA,NA,70.9,7.344
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2009,2595.74849923104,59.452,NA,NA,1.1411418193,16.1000003814697,NA,NA,66.6,7.392
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2010,2737.34233022991,60.473,NA,6.22078990936279,1.3865789713,14.5539999008179,NA,NA,63.1,7.44
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2011,2751.91068017695,61.37,NA,NA,1.6477717828,13.0640001296997,48.9,79.3111724853516,60.2,7.57
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2012,2782.11188217843,62.169,NA,NA,NA,10,NA,NA,57.6,7.7
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2013,2806.3474323355,62.89,NA,NA,NA,10.003999710083,NA,NA,55.3,7.83
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2014,2922.97318474196,63.536,NA,NA,NA,9.9980001449585,NA,NA,53.3,7.96
